43.389084,148.50381
44.35084,131.00505
44.978508,113.64095
45.672077,96.63883
46.47076,79.75887
47.231457,63.116707
62.046844,148.47598
62.691746,131.46861
63.472816,114.463646
64.03487,97.593765
64.52408,81.03434
65.07555,64.506325
79.86867,148.47781
80.606735,131.61093
81.220375,115.184906
81.69061,98.63048
82.220276,82.32213
82.48625,66.04234
97.14598,148.48212
97.66694,132.07947
98.34902,115.69582
98.675385,99.53681
99.1038,83.553566
99.392944,67.57935
113.58254,148.49387
114.28836,132.42946
114.6377,116.42055
115.07656,100.49241
115.34007,84.707275
115.54551,69.09333
129.5269,148.51775
130.05621,132.59795
130.43137,116.89637
130.66919,101.388664
130.9078,85.86081
131.2092,70.44336
144.96738,148.55815
145.34453,132.96945
145.57176,117.51011
145.85979,102.144295
146.10968,86.84201
146.26306,71.676445
159.75714,148.63634
160.11737,133.40709
160.39,118.05839
160.49452,102.86103
160.54677,87.934074
160.63585,72.99554
174.28265,148.7184
174.48314,133.58588
174.56174,118.557175
174.59314,103.68731
174.51279,88.98251
174.56654,74.39456
