98.502205,148.05717
99.47856,131.55743
100.223564,115.44379
100.958336,99.36146
101.73557,83.45244
102.40765,67.601974
115.257744,148.47139
115.86301,132.2684
116.61932,116.12545
117.34129,100.152306
117.94419,84.35453
118.56877,68.517235
131.45073,148.69965
132.19499,132.66885
132.69714,116.651474
133.40976,100.86797
134.00377,85.17008
134.5103,69.50301
147.44084,149.42966
148.0344,133.38765
148.61363,117.447685
149.24269,101.58294
149.68564,86.03611
150.30334,70.45925
163.33234,149.69212
163.82011,133.84082
164.4051,118.093994
164.83598,102.4014
165.3658,86.78076
165.73051,71.41572
179.04916,150.45946
179.4794,134.49516
179.94872,118.67443
180.42319,103.12225
180.67014,87.638954
181.28075,72.24175
194.57445,150.795
195.0171,135.10727
195.43066,119.409775
195.71042,103.7712
196.1972,88.40747
196.46896,73.00053
210.24655,151.49663
210.41466,135.56462
210.65135,119.99291
211.04137,104.52071
211.31187,89.17935
211.54436,73.86403
225.4722,151.95702
225.70268,136.36855
226.00388,120.593956
226.21828,105.28176
226.25223,90.0538
226.40747,74.82762
