86.313416,212.62355
87.7466,193.5252
89.12488,174.85023
90.62558,156.55977
91.95101,138.87466
93.19731,121.56135
105.329025,212.42952
106.53895,193.50046
107.87307,175.1696
109.003654,157.25763
110.26165,139.59492
111.223,122.54203
123.64396,212.10641
124.766396,193.44011
125.849464,175.39674
126.85045,157.56128
127.73114,140.44441
128.58658,123.55554
141.53352,211.62659
142.46951,193.46056
143.48474,175.51761
144.25998,158.26154
144.72456,141.2334
145.5019,124.5103
158.81332,211.54404
159.63097,193.50446
160.444,175.83867
160.84323,158.60333
161.4638,141.86159
161.86552,125.522606
175.7845,211.52963
176.42763,193.62862
176.74059,176.34607
177.33755,159.36244
177.51991,142.63498
177.79329,126.48124
192.43315,211.55014
192.58472,193.85303
192.8568,176.59396
193.2527,159.80684
193.37262,143.51591
193.47278,127.45818
208.50089,211.564
208.46481,194.29185
208.61026,177.21786
208.57295,160.51852
208.55946,144.34079
208.52794,128.48257
224.12569,211.59494
224.28186,194.49829
224.13538,177.5884
223.7555,161.25334
223.4747,145.25916
223.44502,129.50783
