40.41344,217.51514
41.477127,197.6411
42.537224,178.38254
43.926548,159.1032
45.25656,140.44461
46.541553,121.945404
60.626717,216.58542
61.62302,197.3929
62.858284,178.156
64.02432,159.38507
65.25686,140.82083
66.35217,122.91103
80.35547,215.648
81.36723,196.5294
82.441986,177.74625
83.576324,159.45052
84.513954,141.47942
85.47554,123.85905
99.30043,214.6365
100.27219,195.87218
101.38212,177.47845
102.22265,159.51926
102.852295,141.99521
103.56193,124.81377
117.47919,213.62721
118.497444,195.35883
119.28086,177.36336
119.79616,159.56573
120.48438,142.52742
120.86682,125.76451
134.97374,212.64609
135.55487,194.58197
136.42027,177.04474
136.58989,159.76492
137.09326,143.2118
137.45746,126.6779
151.5662,211.80238
152.19713,194.1956
152.50682,176.77039
152.68393,160.1191
152.88353,143.62921
153.14468,127.61738
167.56789,211.0174
167.6297,193.58098
168.11461,176.67334
168.15448,160.42548
168.14621,144.34248
168.04909,128.56712
182.5933,210.36499
182.85115,193.38136
182.84544,176.67638
182.67407,160.52838
182.48792,144.855
182.43314,129.53183
