44.829483,122.487015
45.45773,105.07486
45.793312,87.64134
46.345284,70.3961
46.757996,53.190876
47.415886,35.99378
63.46646,122.709526
63.83648,105.757164
64.346085,88.83879
64.59173,71.68374
64.921646,54.660286
65.40152,37.539543
81.23454,123.284035
81.66584,106.60648
82.122284,89.85652
82.45673,73.14117
82.694916,56.261864
82.95772,39.347466
98.2852,123.564316
98.7196,107.3968
99.290695,90.95924
99.57963,74.468445
99.80789,57.8797
100.172554,41.27036
114.596855,123.93622
115.2532,108.0128
115.678116,91.85422
116.11436,75.73526
116.386925,59.495537
116.61783,43.09962
130.42047,124.3929
130.99771,108.58412
131.4817,92.81952
131.88928,76.86417
132.2934,60.915558
132.59026,44.748024
145.68102,124.64993
146.27873,109.21638
146.72296,93.61318
147.29922,78.0361
147.58694,62.33966
147.9399,46.3983
160.46608,125.060936
160.93904,109.69494
161.5043,94.42403
162.01035,79.07216
162.38747,63.603302
162.71265,48.022762
174.67094,125.421104
175.41838,110.340576
175.81844,95.273926
176.32275,80.084045
176.50482,64.87869
176.89578,49.6348
