43.458496,148.53375
44.393726,131.15161
45.082405,113.72316
45.740734,96.68759
46.531628,79.87941
47.285736,63.21157
62.12564,148.50728
62.759823,131.49898
63.515316,114.50979
64.119675,97.65793
64.574844,81.13596
65.148285,64.581406
79.95937,148.50931
80.63679,131.67426
81.29691,115.296776
81.734505,98.698685
82.27723,82.39707
82.54096,66.15563
97.20528,148.51207
97.70429,132.19849
98.38842,115.76362
98.71869,99.60249
99.14519,83.63567
99.425,67.6689
113.611824,148.51727
114.32322,132.4708
114.66917,116.466675
115.12335,100.5497
115.386215,84.802734
115.57921,69.20428
129.55519,148.54874
130.09946,132.64064
130.45956,116.99958
130.70293,101.440575
130.9544,85.949776
131.24753,70.51264
145.04382,148.6102
145.37491,133.11867
145.59384,117.558586
145.90054,102.22354
146.15416,86.96431
146.29181,71.76897
159.79854,148.67703
160.15625,133.44904
160.4042,118.15988
160.51353,103.00788
160.55328,88.00423
160.66264,73.13197
174.30247,148.78328
174.50488,133.63435
174.56738,118.60948
174.61493,103.754166
174.53003,89.113945
174.56096,74.45609
