69.32168,198.95744
72.91408,178.25601
76.30107,158.33405
79.62613,139.35971
82.7644,121.35018
85.66208,103.81973
90.46087,200.41273
93.57672,179.99463
96.66008,160.28531
99.523926,141.53839
102.259865,123.65333
104.672104,106.474884
110.79802,201.7362
113.59943,181.60536
116.30222,162.21437
118.679375,143.67546
120.954285,126.12279
123.08975,109.17172
130.5205,203.15247
132.82372,183.20036
135.2057,164.1366
137.20834,145.88
139.01692,128.52919
140.78568,111.769646
149.589,204.54993
151.6111,184.83936
153.391,166.03487
155.06879,148.09149
156.49431,130.8825
157.9354,114.41881
168.16687,206.019
169.67758,186.54362
171.10748,167.95903
172.31313,150.27823
173.43091,133.30113
174.55177,116.85041
186.22748,207.5604
187.31317,188.322
188.2542,169.91399
189.26123,152.38734
189.97276,135.53857
190.64034,119.35272
203.59346,209.11382
204.3405,190.12729
204.94035,171.86195
205.48923,154.54147
205.83401,137.85324
206.43617,121.98929
220.52483,210.69722
221.13184,191.92316
221.36311,173.88895
221.47667,156.70177
221.39989,140.42601
221.4954,124.55944
